Time,FPS,RTT,LoadRatio,Jitter,LossRate
26.74,160.19,552.14,0.00,4.68,0.0704
26.74,161.13,552.04,0.00,1.13,0.0707
26.75,162.19,552.26,0.00,4.26,0.0707
26.75,165.15,552.33,0.00,2.94,0.0708
26.76,168.08,552.40,0.00,3.07,0.0702
26.76,168.41,552.24,0.00,0.81,0.0702
26.77,168.51,552.04,0.00,0.23,0.0707
26.77,170.56,551.98,0.00,1.39,0.0705
26.78,171.46,551.97,0.00,1.92,0.0703
26.79,173.53,551.83,0.00,0.60,0.0705
26.79,174.56,552.02,0.00,3.74,0.0703
26.80,175.25,551.91,0.00,0.84,0.0706
26.80,175.26,552.17,0.00,4.52,0.0706
26.81,172.95,552.25,0.00,2.95,0.0706
26.82,170.36,552.28,0.00,2.62,0.0701
26.82,171.53,552.24,0.00,1.88,0.0705
26.83,171.63,552.30,0.00,2.86,0.0707
26.83,173.56,552.23,0.00,1.55,0.0708
26.84,175.40,552.11,0.00,1.05,0.0704
26.84,174.04,552.39,0.00,4.91,0.0707
26.85,174.37,552.63,0.00,4.73,0.0707
26.85,176.04,552.54,0.00,1.80,0.0706
26.86,176.32,552.47,0.00,1.84,0.0705
26.86,177.90,552.51,0.00,2.89,0.0706
26.87,179.36,552.42,0.00,1.58,0.0703
26.88,178.60,552.57,0.00,3.94,0.0711
26.88,177.36,552.69,0.00,3.70,0.0704
26.89,178.63,552.69,0.00,2.77,0.0704
26.89,179.78,552.57,0.00,1.46,0.0708
26.90,180.50,552.81,0.00,5.00,0.0702
26.90,176.64,552.69,0.00,1.59,0.0707
26.91,178.43,552.67,0.00,2.46,0.0711
26.92,169.58,552.45,0.00,0.46,0.0703
26.93,171.19,552.34,0.00,1.40,0.0711
26.93,172.74,552.51,0.00,4.00,0.0705
26.94,170.58,552.70,0.00,4.46,0.0703
26.94,169.35,552.46,0.00,0.24,0.0707
26.95,169.50,552.35,0.00,1.35,0.0704
26.96,171.49,552.30,0.00,1.93,0.0708
26.96,173.41,552.45,0.00,3.74,0.0705
26.97,172.17,552.48,0.00,2.75,0.0702
26.97,174.18,552.69,0.00,4.64,0.0704
26.98,173.53,552.92,0.00,4.97,0.0705
26.98,175.78,552.89,0.00,2.61,0.0703
26.99,178.10,552.87,0.00,2.69,0.0706
26.99,180.16,553.05,0.00,4.65,0.0707
27.00,177.90,553.02,0.00,2.74,0.0706
27.01,177.66,553.17,0.00,4.55,0.0705
27.01,177.77,552.97,0.00,1.21,0.0703
27.02,179.22,552.97,0.00,2.94,0.0709
27.02,180.86,553.12,0.00,4.44,0.0710
27.03,178.00,553.05,0.00,2.40,0.0710
27.03,176.62,552.82,0.00,0.76,0.0708
27.04,177.70,553.00,0.00,4.66,0.0705
27.04,178.25,552.78,0.00,0.81,0.0711
27.05,179.59,552.96,0.00,4.52,0.0705
27.06,181.57,552.76,0.00,1.00,0.0705
27.06,182.63,552.91,0.00,4.21,0.0702
27.07,183.93,552.82,0.00,2.05,0.0703
27.07,184.83,552.86,0.00,3.25,0.0709
27.08,181.00,553.05,0.00,4.72,0.0704
27.08,178.61,552.95,0.00,2.07,0.0704
27.09,177.63,553.10,0.00,4.47,0.0703
27.10,178.85,553.02,0.00,2.21,0.0707
27.10,179.08,552.93,0.00,2.19,0.0704
27.11,176.81,552.86,0.00,2.18,0.0711
27.11,177.75,552.99,0.00,4.14,0.0705
27.12,168.95,552.72,0.00,0.29,0.0708
27.13,169.92,552.71,0.00,2.64,0.0704
27.13,170.32,552.51,0.00,0.74,0.0710
27.14,169.67,552.44,0.00,1.80,0.0704
27.15,170.82,552.49,0.00,2.96,0.0710
27.15,171.98,552.72,0.00,4.74,0.0706
27.16,172.98,552.65,0.00,2.01,0.0705
27.16,173.06,552.44,0.00,0.63,0.0704
27.17,170.29,552.47,0.00,2.73,0.0702
27.18,171.68,552.53,0.00,3.06,0.0704
27.18,173.54,552.41,0.00,1.29,0.0710
27.19,175.59,552.57,0.00,4.04,0.0703
27.19,177.46,552.58,0.00,2.65,0.0702
27.20,180.03,552.74,0.00,4.20,0.0706
27.20,178.83,552.55,0.00,0.86,0.0707
27.21,179.89,552.55,0.00,2.48,0.0708
27.21,181.19,552.75,0.00,4.56,0.0702
27.22,181.05,552.78,0.00,3.10,0.0708
27.22,179.46,552.73,0.00,2.22,0.0702
27.23,176.20,552.90,0.00,4.51,0.0702
27.24,176.91,552.95,0.00,3.34,0.0709
27.24,177.25,552.98,0.00,3.31,0.0709
27.25,177.90,552.76,0.00,0.76,0.0704
27.25,179.94,552.68,0.00,1.96,0.0710
27.26,181.64,552.82,0.00,4.09,0.0710
27.26,179.81,552.83,0.00,2.92,0.0708
27.27,180.75,552.85,0.00,3.03,0.0706
27.27,182.13,553.02,0.00,4.57,0.0704
27.28,181.20,553.10,0.00,3.76,0.0706
27.28,182.42,552.85,0.00,0.64,0.0705
27.29,183.10,552.65,0.00,0.85,0.0706
27.30,181.67,552.64,0.00,2.53,0.0710
27.30,182.65,552.68,0.00,3.05,0.0705
27.31,184.19,552.89,0.00,4.76,0.0705
27.31,184.88,552.80,0.00,2.01,0.0708
27.32,186.64,552.86,0.00,3.36,0.0706
27.33,177.63,552.81,0.00,2.37,0.0703
27.33,178.59,552.65,0.00,1.19,0.0710
27.34,179.89,552.83,0.00,4.48,0.0706
27.34,180.91,552.99,0.00,4.44,0.0709
27.35,182.87,553.12,0.00,4.34,0.0702
27.35,185.05,553.16,0.00,3.46,0.0707
27.36,184.87,553.02,0.00,1.76,0.0702
27.36,184.17,553.00,0.00,2.86,0.0709
27.37,185.43,552.93,0.00,2.28,0.0702
27.37,183.21,553.03,0.00,3.89,0.0711
27.38,182.16,553.09,0.00,3.70,0.0705
27.39,183.04,553.09,0.00,3.01,0.0706
27.39,180.22,552.94,0.00,1.63,0.0711
27.40,179.28,552.94,0.00,2.94,0.0710
27.41,172.67,553.11,0.00,4.60,0.0706
27.42,166.65,553.09,0.00,2.93,0.0709
27.43,159.33,553.23,0.00,4.53,0.0702
27.44,154.06,553.03,0.00,1.24,0.0711
27.45,149.18,552.88,0.00,1.52,0.0708
27.46,144.11,552.71,0.00,1.17,0.0710
27.47,137.77,552.67,0.00,2.29,0.0711
27.48,137.63,544.91,0.50,0.11,0.0705
27.50,127.78,538.07,0.50,1.48,0.0696
27.53,118.86,531.94,0.50,1.80,0.0694
27.57,109.51,526.54,0.50,2.93,0.0695
27.59,102.85,521.41,0.50,0.20,0.0693
27.62,96.35,516.97,0.50,2.02,0.0690
27.64,90.97,512.79,0.50,0.21,0.0686
27.67,85.41,509.21,0.50,1.94,0.0689
27.69,80.78,498.78,1.00,4.91,0.0677
27.74,75.05,488.95,1.00,0.50,0.0676
27.78,69.82,480.19,1.00,1.30,0.0673
27.82,65.63,472.56,1.00,3.90,0.0669
27.85,61.62,465.63,1.00,3.28,0.0667
27.90,57.54,459.41,1.00,3.43,0.0655
27.94,54.22,453.97,1.00,4.98,0.0652
27.99,51.07,448.87,1.00,3.03,0.0658
28.03,48.65,444.39,1.00,4.06,0.0655
28.06,46.39,439.96,1.00,0.03,0.0655
28.10,44.41,436.01,1.00,0.53,0.0653
28.14,42.49,432.77,1.00,3.62,0.0647
28.18,40.53,429.61,1.00,1.16,0.0644
28.23,38.68,427.13,1.00,4.75,0.0643
28.27,37.28,424.68,1.00,2.71,0.0642
28.31,36.00,422.53,1.00,3.18,0.0644
28.36,34.60,420.57,1.00,2.88,0.0644
28.40,33.63,418.66,1.00,1.51,0.0639
28.44,32.45,416.88,1.00,0.83,0.0637
28.49,31.57,415.20,1.00,0.07,0.0637
28.53,30.73,414.10,1.00,4.22,0.0637
28.57,30.15,412.76,1.00,0.66,0.0637
28.61,29.57,411.93,1.00,4.52,0.0638
28.66,28.71,410.97,1.00,2.36,0.0633
28.70,28.25,410.02,1.00,1.44,0.0631
28.74,27.80,409.44,1.00,4.18,0.0636
28.78,27.56,408.88,1.00,3.84,0.0639
28.82,27.14,408.04,1.00,0.54,0.0638
28.87,26.55,407.27,1.00,0.29,0.0635
28.91,26.41,406.77,1.00,2.30,0.0638
28.95,26.17,406.56,1.00,4.65,0.0637
28.99,26.00,406.14,1.00,2.37,0.0638
29.03,25.88,405.87,1.00,3.40,0.0631
29.08,25.57,405.57,1.00,2.86,0.0633
29.12,25.47,405.20,1.00,1.88,0.0635
29.16,25.47,405.04,1.00,3.59,0.0629
29.20,25.28,404.76,1.00,2.26,0.0633
29.24,25.01,404.45,1.00,1.70,0.0636
29.29,24.55,404.38,1.00,3.72,0.0629
29.33,24.44,404.18,1.00,2.42,0.0635
29.37,24.57,404.11,1.00,3.45,0.0632
29.41,24.55,404.10,1.00,4.03,0.0628
29.46,24.25,403.72,1.00,0.33,0.0628
29.52,23.64,403.39,1.00,0.34,0.0629
29.57,23.29,403.28,1.00,2.32,0.0635
29.61,23.12,403.34,1.00,3.84,0.0628
29.66,22.90,403.50,1.00,4.93,0.0636
29.70,22.88,403.54,1.00,3.94,0.0636
29.76,22.36,403.19,1.00,0.06,0.0630
29.81,22.31,403.27,1.00,4.01,0.0629
29.85,22.61,402.97,1.00,0.26,0.0630
29.88,22.91,402.75,1.00,0.78,0.0636
29.93,22.65,402.61,1.00,1.29,0.0631
29.98,22.53,402.74,1.00,3.93,0.0631
30.02,22.83,410.29,0.50,3.24,0.0634
30.04,24.56,409.54,1.00,2.83,0.0636
30.08,24.62,408.88,1.00,2.93,0.0630
30.13,24.59,408.45,1.00,4.56,0.0632
30.17,24.66,407.95,1.00,3.47,0.0637
30.21,24.27,407.22,1.00,0.64,0.0636
30.25,24.28,406.90,1.00,3.96,0.0636
30.30,24.27,406.38,1.00,1.70,0.0637
30.34,24.20,405.82,1.00,0.85,0.0630
30.38,24.33,405.38,1.00,1.38,0.0635
30.43,23.95,404.90,1.00,0.54,0.0635
30.46,24.20,404.48,1.00,0.79,0.0635
30.50,24.38,404.06,1.00,0.24,0.0636
30.55,24.22,404.06,1.00,4.09,0.0630
30.59,24.22,403.95,1.00,2.95,0.0632
30.64,23.87,403.62,1.00,0.68,0.0629
30.67,24.11,403.54,1.00,2.76,0.0629
30.71,24.26,403.31,1.00,1.29,0.0634
30.75,24.27,403.03,1.00,0.53,0.0635
30.80,24.22,402.84,1.00,1.04,0.0633
30.85,23.79,402.73,1.00,1.79,0.0635
30.89,23.79,402.71,1.00,2.49,0.0628
30.93,23.99,402.56,1.00,1.26,0.0632
30.97,24.12,402.77,1.00,4.66,0.0631
31.01,24.14,402.99,1.00,4.92,0.0631
31.06,23.80,403.02,1.00,3.28,0.0635
31.09,24.05,402.80,1.00,0.88,0.0636
31.14,24.02,402.66,1.00,1.38,0.0630
31.18,24.05,402.48,1.00,0.91,0.0633
31.22,24.11,402.61,1.00,3.72,0.0630
31.26,23.95,402.56,1.00,2.09,0.0632
31.31,23.87,402.38,1.00,0.82,0.0630
31.35,23.61,402.34,1.00,1.92,0.0634
31.39,23.69,402.30,1.00,1.95,0.0632
31.44,23.50,402.29,1.00,2.22,0.0626
31.49,23.09,402.35,1.00,2.91,0.0630
31.54,23.01,402.47,1.00,3.57,0.0626
31.58,22.94,402.55,1.00,3.24,0.0627
31.63,22.85,402.34,1.00,0.45,0.0635
31.67,22.77,402.17,1.00,0.63,0.0628
31.72,22.59,402.42,1.00,4.66,0.0627
31.77,22.40,402.55,1.00,3.69,0.0631
31.82,22.20,402.30,1.00,0.09,0.0634
31.86,22.33,402.32,1.00,2.49,0.0634
31.90,22.61,402.46,1.00,3.72,0.0635
31.95,22.42,402.48,1.00,2.63,0.0633
31.98,22.82,402.69,1.00,4.66,0.0627
32.03,23.00,402.91,1.00,4.90,0.0636
32.06,23.29,402.80,1.00,1.80,0.0631
32.11,23.33,402.68,1.00,1.60,0.0630
32.15,23.11,402.59,1.00,1.77,0.0632
32.19,23.36,402.43,1.00,0.94,0.0635
32.23,23.68,402.68,1.00,4.99,0.0632
32.27,23.63,402.66,1.00,2.45,0.0629
32.31,23.78,402.88,1.00,4.90,0.0635
32.36,23.63,410.56,0.50,4.67,0.0635
32.38,25.41,417.20,0.50,1.97,0.0643
32.40,27.41,423.46,0.50,4.80,0.0642
32.43,28.84,429.02,0.50,4.08,0.0647
32.45,30.21,433.67,0.50,0.43,0.0648
32.48,31.35,445.64,0.00,3.38,0.0658
32.48,43.28,456.51,0.00,4.40,0.0658
32.49,54.02,465.94,0.00,0.77,0.0662
32.49,65.33,474.72,0.00,3.72,0.0672
32.50,76.15,482.71,0.00,4.64,0.0674
32.51,85.37,489.72,0.00,2.84,0.0675
32.51,92.31,496.13,0.00,3.78,0.0679
32.52,91.80,501.91,0.00,3.95,0.0679
32.53,98.49,506.74,0.00,0.18,0.0688
32.54,102.91,511.48,0.00,4.20,0.0686
32.54,107.48,515.83,0.00,4.99,0.0690
32.55,111.56,519.36,0.00,1.11,0.0695
32.56,115.58,522.69,0.00,2.66,0.0694
32.57,116.95,525.60,0.00,1.78,0.0693
32.57,119.09,528.10,0.00,0.62,0.0691
32.58,121.86,530.39,0.00,0.97,0.0691
32.59,124.08,532.46,0.00,1.06,0.0692
32.59,124.04,534.70,0.00,4.87,0.0696
32.60,123.31,536.31,0.00,0.85,0.0695
32.61,121.94,538.12,0.00,4.41,0.0699
32.62,122.09,539.50,0.00,1.93,0.0699
32.63,121.53,540.85,0.00,3.02,0.0703
32.64,123.18,542.17,0.00,3.97,0.0702
32.64,125.89,543.30,0.00,3.51,0.0705
32.65,127.35,544.45,0.00,4.76,0.0703
32.66,130.18,545.08,0.00,0.81,0.0701
32.66,132.84,545.57,0.00,0.00,0.0705
32.67,135.00,546.17,0.00,1.54,0.0705
32.68,137.23,546.76,0.00,2.04,0.0703
32.68,138.28,547.18,0.00,1.00,0.0704
32.69,138.25,547.92,0.00,4.53,0.0702
32.70,140.05,548.38,0.00,2.54,0.0706
32.70,141.83,548.72,0.00,1.76,0.0709
32.71,143.13,549.28,0.00,4.38,0.0703
32.72,144.73,549.74,0.00,3.87,0.0702
32.73,138.36,550.26,0.00,4.97,0.0705
32.73,138.99,550.36,0.00,1.21,0.0701
32.74,140.16,550.46,0.00,1.41,0.0707
32.75,141.94,550.50,0.00,0.79,0.0709
32.75,143.51,550.49,0.00,0.38,0.0706
32.76,144.56,550.81,0.00,3.75,0.0702
32.77,144.88,551.05,0.00,3.14,0.0702
32.77,145.23,551.01,0.00,0.70,0.0707
32.78,145.73,551.37,0.00,4.57,0.0710
32.79,145.96,551.67,0.00,4.37,0.0709
32.79,147.20,551.84,0.00,3.42,0.0705
32.80,146.71,551.72,0.00,0.66,0.0701
32.81,147.28,551.90,0.00,3.50,0.0709
32.81,148.42,551.95,0.00,2.43,0.0708
32.82,148.77,552.18,0.00,4.21,0.0709
32.83,148.90,552.22,0.00,2.61,0.0710
32.83,149.45,552.01,0.00,0.14,0.0704
32.84,149.28,552.04,0.00,2.30,0.0707
32.85,149.85,552.04,0.00,2.00,0.0703
32.85,149.43,552.02,0.00,1.89,0.0710
32.86,148.34,552.14,0.00,3.23,0.0710
32.87,148.35,552.37,0.00,4.44,0.0705
32.87,148.90,552.39,0.00,2.52,0.0706
32.88,147.75,552.59,0.00,4.44,0.0704
32.89,146.16,552.77,0.00,4.36,0.0702
32.90,146.27,552.96,0.00,4.61,0.0704
32.90,146.94,552.76,0.00,0.97,0.0707
32.91,147.81,552.57,0.00,0.90,0.0710
32.91,148.80,552.40,0.00,0.84,0.0709
32.92,148.78,552.49,0.00,3.31,0.0705
32.94,140.62,552.31,0.00,0.66,0.0707
32.94,141.70,552.26,0.00,1.82,0.0709
32.95,142.65,552.19,0.00,1.55,0.0703
32.96,141.11,551.99,0.00,0.22,0.0702
32.96,141.49,551.99,0.00,2.01,0.0710
32.97,141.81,552.02,0.00,2.31,0.0703
32.98,141.31,551.97,0.00,1.43,0.0709
32.99,140.24,552.26,0.00,4.88,0.0709
32.99,141.85,552.12,0.00,0.86,0.0708
33.00,140.57,552.26,0.00,3.50,0.0708
33.01,142.28,552.08,0.00,0.45,0.0708
33.01,144.08,551.98,0.00,1.12,0.0711
33.02,144.69,552.19,0.00,4.13,0.0708
33.03,146.20,552.41,0.00,4.35,0.0704
33.03,144.63,552.45,0.00,2.77,0.0702
33.04,145.20,552.31,0.00,1.05,0.0706
33.05,144.44,552.29,0.00,2.17,0.0702
33.05,146.59,552.24,0.00,1.81,0.0702
33.06,147.61,552.45,0.00,4.34,0.0708
33.07,144.91,552.35,0.00,1.45,0.0704
33.07,145.50,552.52,0.00,4.03,0.0710
33.08,145.75,552.33,0.00,0.58,0.0710
33.09,146.44,552.35,0.00,2.59,0.0703
33.10,145.46,552.27,0.00,1.50,0.0705
33.10,146.40,552.43,0.00,3.92,0.0702
33.11,146.98,552.64,0.00,4.52,0.0710
33.12,146.71,552.62,0.00,2.47,0.0701
33.12,146.10,552.62,0.00,2.57,0.0702
33.14,139.04,552.78,0.00,4.19,0.0703
33.14,140.81,552.83,0.00,3.32,0.0710
33.15,142.80,552.97,0.00,4.20,0.0704
33.15,143.57,552.91,0.00,2.38,0.0705
33.16,140.16,553.10,0.00,4.87,0.0703
33.17,142.04,552.91,0.00,1.12,0.0711
33.18,141.64,553.09,0.00,4.77,0.0704
33.18,142.80,552.90,0.00,1.18,0.0708
33.19,141.56,552.97,0.00,3.57,0.0704
33.20,142.84,553.11,0.00,4.40,0.0705
33.20,144.09,553.10,0.00,2.95,0.0703
33.21,144.55,552.95,0.00,1.62,0.0702
33.22,143.52,552.67,0.00,0.14,0.0701
33.23,145.11,552.73,0.00,3.29,0.0702
33.23,145.85,552.67,0.00,2.10,0.0707
33.24,147.28,552.48,0.00,0.82,0.0706
33.24,147.11,552.63,0.00,3.98,0.0706
33.25,145.88,552.50,0.00,1.31,0.0710
33.26,146.36,552.47,0.00,2.24,0.0707
33.26,147.97,552.61,0.00,3.88,0.0709
33.27,148.65,552.37,0.00,0.17,0.0711
33.28,146.22,552.16,0.00,0.23,0.0704
33.29,144.44,552.24,0.00,2.96,0.0704
33.29,145.99,552.43,0.00,4.21,0.0710
33.30,146.10,552.44,0.00,2.51,0.0711
33.31,147.19,552.37,0.00,1.77,0.0709
33.31,147.75,552.53,0.00,3.96,0.0704
33.32,148.36,552.71,0.00,4.26,0.0709
33.33,149.11,552.85,0.00,4.16,0.0704
33.34,141.48,552.94,0.00,3.71,0.0704
33.35,143.44,552.75,0.00,1.04,0.0705
33.35,145.24,552.60,0.00,1.31,0.0707
33.36,145.73,552.54,0.00,1.97,0.0702
33.37,144.90,552.72,0.00,4.35,0.0708
33.37,146.45,552.84,0.00,3.94,0.0709
33.38,146.86,552.91,0.00,3.55,0.0705
33.39,148.17,552.67,0.00,0.45,0.0708
33.39,147.16,552.83,0.00,4.27,0.0710
33.40,147.86,552.82,0.00,2.76,0.0709
33.41,145.67,552.77,0.00,2.32,0.0711
33.41,144.30,552.74,0.00,2.48,0.0706
33.42,140.84,552.58,0.00,1.08,0.0711
33.43,139.48,552.71,0.00,3.96,0.0709
33.44,133.73,552.57,0.00,1.25,0.0711
33.46,128.08,552.35,0.00,0.38,0.0704
33.47,124.58,552.14,0.00,0.23,0.0711
33.48,124.02,552.14,0.00,2.12,0.0703
33.49,119.50,551.96,0.00,0.41,0.0707
33.50,115.18,552.24,0.00,4.77,0.0709
33.51,115.81,552.11,0.00,0.87,0.0706
33.52,114.53,552.17,0.00,2.79,0.0702
33.53,114.29,552.43,0.00,4.77,0.0707
33.54,109.35,552.42,0.00,2.33,0.0703
33.55,107.42,552.30,0.00,1.15,0.0708
33.56,109.09,552.54,0.00,4.74,0.0702
33.57,108.24,552.48,0.00,1.95,0.0709
33.59,105.51,552.59,0.00,3.55,0.0705
33.59,105.61,552.54,0.00,2.11,0.0710
33.61,104.74,552.36,0.00,0.76,0.0705
33.61,104.85,552.57,0.00,4.46,0.0704
33.62,104.99,552.59,0.00,2.72,0.0710
33.63,104.06,552.46,0.00,1.29,0.0703
33.64,104.69,552.57,0.00,3.64,0.0705
33.65,104.61,552.70,0.00,3.83,0.0703
33.66,103.43,552.49,0.00,0.65,0.0708
33.67,102.58,552.51,0.00,2.61,0.0708
33.68,102.10,552.68,0.00,4.29,0.0704
33.70,100.78,552.62,0.00,2.02,0.0710
33.71,101.05,552.53,0.00,1.71,0.0708
33.72,101.29,552.51,0.00,2.41,0.0704
33.73,99.93,552.41,0.00,1.43,0.0701
33.74,100.68,552.20,0.00,0.30,0.0708
33.75,95.90,552.33,0.00,3.53,0.0707
33.76,96.50,552.55,0.00,4.53,0.0704
33.78,96.32,552.71,0.00,4.18,0.0702
33.79,94.64,552.67,0.00,2.33,0.0710
33.80,94.87,552.57,0.00,1.58,0.0708
33.81,95.10,552.37,0.00,0.65,0.0704
33.82,98.18,552.27,0.00,1.32,0.0702
33.82,103.31,552.21,0.00,1.70,0.0709
33.83,107.64,552.46,0.00,4.73,0.0704
33.84,112.75,552.27,0.00,0.52,0.0701
33.84,117.51,552.18,0.00,1.38,0.0710
33.85,118.94,552.17,0.00,2.04,0.0703
33.86,122.21,552.24,0.00,2.86,0.0708
33.86,125.58,552.02,0.00,0.10,0.0705
33.87,129.15,552.05,0.00,2.33,0.0704
33.88,128.86,551.96,0.00,1.11,0.0707
33.89,124.03,551.94,0.00,1.74,0.0710
33.90,120.13,552.17,0.00,4.27,0.0706
33.91,116.89,552.01,0.00,0.59,0.0709
33.92,113.43,551.89,0.00,0.76,0.0708
33.93,112.29,551.73,0.00,0.31,0.0707
33.94,114.21,552.02,0.00,4.60,0.0705
33.96,109.76,552.24,0.00,4.21,0.0710
33.96,111.74,552.41,0.00,3.96,0.0706
33.97,116.02,544.68,0.50,0.15,0.0702
33.99,109.07,537.91,0.50,1.95,0.0694
34.01,102.85,531.87,0.50,2.55,0.0693
34.04,97.09,526.27,0.50,0.81,0.0698
34.06,91.59,521.44,0.50,2.96,0.0691
34.08,86.63,516.91,0.50,1.22,0.0689
34.11,82.22,513.22,0.50,4.99,0.0687
34.13,78.67,509.41,0.50,0.08,0.0681
34.15,74.97,506.08,0.50,1.07,0.0681
34.18,71.14,503.33,0.50,3.65,0.0684
34.20,68.56,500.69,0.50,1.86,0.0678
34.22,66.43,498.32,0.50,2.06,0.0675
34.24,64.39,496.22,0.50,2.25,0.0681
34.27,62.47,494.45,0.50,3.53,0.0680
34.29,60.69,492.83,0.50,3.29,0.0672
34.31,58.89,491.49,0.50,4.39,0.0672
34.33,57.53,490.11,0.50,2.73,0.0676
34.36,56.01,488.73,0.50,1.32,0.0674
34.38,54.12,487.42,0.50,0.57,0.0675
34.41,52.80,486.45,0.50,2.80,0.0678
34.43,51.81,493.21,0.00,4.03,0.0677
34.44,62.29,499.13,0.00,2.35,0.0679
34.45,71.88,504.54,0.00,3.28,0.0683
34.45,81.76,509.22,0.00,1.28,0.0684
34.46,90.72,513.59,0.00,2.93,0.0688
34.46,98.64,517.33,0.00,1.00,0.0690
34.47,105.84,520.94,0.00,3.39,0.0689
34.47,112.04,523.87,0.00,0.31,0.0692
34.48,115.87,526.55,0.00,0.62,0.0689
34.49,120.35,529.37,0.00,4.77,0.0698
34.49,123.95,531.76,0.00,3.30,0.0694
34.50,127.63,533.75,0.00,1.61,0.0702
34.51,131.13,535.62,0.00,2.43,0.0698
34.51,134.43,537.22,0.00,1.66,0.0694
34.52,135.97,538.57,0.00,0.73,0.0697
34.53,139.59,539.93,0.00,2.20,0.0702
34.53,141.89,541.02,0.00,0.76,0.0696
34.54,144.19,542.02,0.00,1.09,0.0704
34.54,145.42,542.91,0.00,0.85,0.0705
34.55,147.00,543.69,0.00,0.76,0.0702
34.56,147.59,544.79,0.00,4.64,0.0700
34.56,148.92,545.56,0.00,2.48,0.0702
34.57,143.03,546.17,0.00,1.69,0.0707
34.58,144.57,546.87,0.00,3.19,0.0703
34.59,146.17,547.54,0.00,3.57,0.0702
34.59,148.51,547.80,0.00,0.12,0.0705
34.60,150.36,548.40,0.00,3.78,0.0702
34.60,151.80,548.87,0.00,3.11,0.0707
34.61,152.42,549.40,0.00,4.13,0.0710
34.62,153.29,549.91,0.00,4.59,0.0702
34.62,153.72,550.20,0.00,2.79,0.0707
34.63,153.38,550.28,0.00,1.00,0.0702
34.64,154.48,550.60,0.00,3.42,0.0706
34.64,152.51,550.82,0.00,2.88,0.0708
34.65,153.61,550.87,0.00,1.25,0.0701
34.66,154.91,550.81,0.00,0.29,0.0705
34.66,155.48,551.09,0.00,3.58,0.0702
34.67,156.77,551.01,0.00,0.26,0.0707
34.67,158.14,550.94,0.00,0.38,0.0708
34.68,158.15,550.96,0.00,1.15,0.0703
34.69,158.80,550.89,0.00,0.20,0.0708
34.69,159.53,550.82,0.00,0.17,0.0710
34.70,159.81,550.99,0.00,2.55,0.0706
34.70,159.38,551.09,0.00,2.02,0.0709
34.71,158.76,551.18,0.00,1.98,0.0704
34.72,158.95,551.46,0.00,3.99,0.0705
34.72,159.35,551.41,0.00,0.95,0.0707
34.73,159.22,551.36,0.00,0.90,0.0701
34.74,159.87,551.71,0.00,4.88,0.0705
34.74,159.55,551.77,0.00,2.26,0.0708
34.75,160.35,552.05,0.00,4.63,0.0709
34.76,157.57,551.95,0.00,1.05,0.0701
34.76,157.62,552.15,0.00,3.89,0.0704
34.77,159.15,552.15,0.00,2.21,0.0704
34.78,152.27,552.04,0.00,0.97,0.0708
34.78,153.57,552.19,0.00,3.58,0.0707
34.79,151.98,552.02,0.00,0.49,0.0708
34.80,153.08,551.85,0.00,0.31,0.0704
34.80,154.14,551.96,0.00,2.92,0.0706
34.81,154.66,551.97,0.00,2.07,0.0705
34.82,155.28,552.03,0.00,2.56,0.0710
34.82,155.63,552.29,0.00,4.66,0.0711
34.83,155.82,552.21,0.00,1.50,0.0707
34.84,156.90,552.28,0.00,2.93,0.0710
34.84,157.55,552.43,0.00,3.71,0.0705
34.85,158.51,552.53,0.00,3.48,0.0708
34.85,159.73,552.42,0.00,1.41,0.0702
34.86,160.72,552.43,0.00,2.52,0.0709
34.87,161.22,552.44,0.00,2.50,0.0709
34.87,160.71,552.43,0.00,2.41,0.0710
34.88,158.65,552.68,0.00,4.92,0.0710
34.89,158.97,552.65,0.00,2.34,0.0707
34.89,159.78,552.78,0.00,3.95,0.0702
34.90,159.64,552.51,0.00,0.07,0.0704
34.90,157.91,552.38,0.00,1.24,0.0707
34.91,158.09,552.49,0.00,3.51,0.0707
34.92,158.08,552.30,0.00,0.59,0.0706
34.92,158.12,552.53,0.00,4.58,0.0704
34.93,155.59,552.75,0.00,4.68,0.0706
34.94,155.09,552.62,0.00,1.48,0.0711
34.94,155.11,552.57,0.00,2.09,0.0702
34.95,154.57,552.71,0.00,4.01,0.0701
34.96,153.63,552.77,0.00,3.25,0.0708
34.97,151.40,552.86,0.00,3.72,0.0704
34.97,150.22,552.60,0.00,0.22,0.0710
34.98,143.10,552.61,0.00,2.76,0.0707
34.99,144.35,552.50,0.00,1.51,0.0708
35.00,143.25,552.27,0.00,0.19,0.0706
35.01,143.02,552.44,0.00,3.92,0.0708
35.01,144.20,552.28,0.00,0.91,0.0703
35.02,145.41,552.15,0.00,0.95,0.0708
35.03,145.07,552.11,0.00,1.70,0.0704
35.03,145.72,552.02,0.00,1.26,0.0705
35.04,145.70,551.93,0.00,1.12,0.0701
35.05,146.90,551.87,0.00,1.37,0.0705
35.05,148.08,552.13,0.00,4.48,0.0705
35.06,146.22,552.35,0.00,4.29,0.0703
35.07,147.17,552.34,0.00,2.27,0.0703
35.07,147.18,552.18,0.00,0.67,0.0702
35.08,145.34,552.20,0.00,2.43,0.0709
35.09,146.02,552.19,0.00,2.12,0.0711
35.09,147.42,552.09,0.00,1.14,0.0706
35.10,148.76,552.06,0.00,1.83,0.0710
