Time,FPS,RTT,LoadRatio,Jitter,LossRate
15.55,52.23,136.77,0.50,7.93,0.0190
15.57,52.10,146.05,0.50,62.37,0.0241
15.59,51.52,141.41,0.50,2.03,0.0218
15.61,51.41,138.36,0.50,5.36,0.0209
15.63,51.63,135.87,0.50,5.14,0.0184
15.65,51.25,132.98,0.50,0.59,0.0171
15.67,51.15,131.17,0.50,3.16,0.0166
15.69,51.67,129.15,0.50,0.26,0.0152
15.71,51.91,145.83,0.50,91.75,0.0241
15.73,52.41,141.08,0.50,1.29,0.0211
15.74,52.51,137.26,0.50,1.15,0.0204
15.76,52.34,144.32,0.50,51.78,0.0227
15.78,52.18,140.28,0.50,3.32,0.0214
15.81,51.76,136.83,0.50,2.24,0.0187
15.82,51.93,135.13,0.50,7.51,0.0180
15.84,52.11,134.02,0.50,8.78,0.0174
15.86,52.17,131.39,0.50,0.06,0.0163
15.88,52.63,130.31,0.50,5.22,0.0158
15.90,51.94,129.56,0.50,5.73,0.0160
15.92,51.70,128.26,0.50,2.26,0.0142
15.94,51.52,128.13,0.50,6.81,0.0156
15.96,51.41,126.91,0.50,1.24,0.0138
15.98,50.91,126.31,0.50,3.09,0.0144
16.00,50.29,142.38,0.50,85.87,0.0225
16.03,49.58,152.93,0.50,74.32,0.0268
16.05,49.95,160.58,0.50,70.39,0.0316
16.07,50.38,152.69,0.50,0.33,0.0266
16.09,50.31,147.48,0.50,5.83,0.0253
16.11,50.20,142.97,0.50,4.12,0.0225
16.13,49.81,139.85,0.50,6.60,0.0206
16.15,49.92,136.36,0.50,1.57,0.0191
16.17,50.30,135.10,0.50,9.29,0.0191
16.18,50.84,133.13,0.50,4.42,0.0178
16.20,50.55,131.82,0.50,5.77,0.0161
16.22,51.10,129.74,0.50,0.63,0.0168
16.24,51.07,128.50,0.50,2.77,0.0158
16.26,51.23,127.22,0.50,1.26,0.0146
16.28,50.53,126.55,0.50,3.10,0.0138
16.30,50.27,125.45,0.50,0.23,0.0146
16.32,50.20,141.98,0.50,87.32,0.0225
16.35,49.76,138.19,0.50,2.20,0.0198
16.37,49.67,135.42,0.50,3.58,0.0180
16.39,49.86,132.85,0.50,1.75,0.0165
16.41,49.81,131.86,0.50,7.08,0.0179
16.43,50.05,131.33,0.50,8.41,0.0164
16.45,50.04,129.48,0.50,1.29,0.0158
16.47,49.96,128.77,0.50,5.13,0.0149
16.49,49.90,140.43,0.50,66.29,0.0217
16.51,49.99,136.70,0.50,0.95,0.0196
16.52,50.48,134.20,0.50,3.39,0.0175
16.54,50.37,133.21,0.50,8.49,0.0176
16.56,50.29,131.13,0.50,1.97,0.0163
16.58,50.90,129.38,0.50,1.59,0.0157
16.60,51.08,128.78,0.50,5.59,0.0162
16.62,51.00,127.30,0.50,0.57,0.0146
16.64,50.98,127.74,0.50,8.72,0.0144
16.66,50.62,126.40,0.50,0.23,0.0144
16.68,50.64,126.24,0.50,4.80,0.0142
16.70,50.62,125.58,0.50,2.11,0.0133
16.72,51.18,125.52,0.50,4.50,0.0131
16.74,51.12,140.43,0.50,79.25,0.0213
16.76,51.24,136.63,0.50,0.66,0.0194
16.78,51.60,134.85,0.50,6.91,0.0184
16.80,51.65,133.86,0.50,9.09,0.0169
16.82,51.38,131.69,0.50,2.23,0.0166
16.84,51.12,130.22,0.50,3.56,0.0155
16.86,50.73,130.15,0.50,9.03,0.0162
16.88,50.44,130.20,0.50,9.60,0.0157
16.90,50.63,146.80,0.50,92.40,0.0241
16.92,50.51,141.95,0.50,1.74,0.0211
16.94,50.53,138.72,0.50,5.03,0.0195
16.96,50.57,136.17,0.50,5.18,0.0194
16.98,50.46,149.72,0.50,83.08,0.0267
17.00,50.38,145.65,0.50,8.59,0.0232
17.02,50.30,141.76,0.50,5.40,0.0214
17.04,50.47,139.27,0.50,8.50,0.0204
17.06,50.30,153.86,0.50,91.43,0.0276
17.08,50.41,147.75,0.50,2.53,0.0253
17.10,49.73,143.80,0.50,7.20,0.0229
17.12,49.68,140.13,0.50,4.63,0.0219
17.14,49.66,137.51,0.50,6.22,0.0201
17.16,49.61,135.44,0.50,6.39,0.0189
17.18,49.79,133.61,0.50,5.49,0.0187
17.20,49.84,147.14,0.50,80.45,0.0245
17.22,50.20,159.21,0.50,86.70,0.0311
17.24,50.24,152.10,0.50,2.86,0.0278
17.26,50.21,147.51,0.50,8.37,0.0243
17.28,50.01,142.73,0.50,2.81,0.0230
17.30,50.34,139.27,0.50,4.60,0.0204
17.32,50.65,137.02,0.50,7.23,0.0204
17.34,50.70,135.46,0.50,8.43,0.0178
17.36,50.69,134.46,0.50,9.66,0.0186
17.37,50.99,132.51,0.50,3.89,0.0178
17.39,51.26,150.05,0.50,99.41,0.0264
17.41,51.51,146.03,0.50,9.16,0.0237
17.43,51.70,141.28,0.50,1.46,0.0210
17.45,51.38,137.90,0.50,3.59,0.0204
17.47,51.10,135.47,0.50,4.97,0.0180
17.49,51.35,133.08,0.50,2.71,0.0180
17.51,50.59,131.22,0.50,2.97,0.0166
17.53,50.60,130.94,0.50,9.05,0.0157
17.55,50.31,129.15,0.50,1.20,0.0163
17.57,50.63,128.74,0.50,6.27,0.0152
17.59,50.95,128.41,0.50,6.29,0.0148
17.61,51.56,126.96,0.50,0.37,0.0136
17.63,51.48,127.68,0.50,9.75,0.0154
17.65,51.39,127.97,0.50,8.34,0.0151
17.67,51.26,127.57,0.50,5.17,0.0148
17.69,51.55,126.48,0.50,1.29,0.0149
17.71,51.46,126.38,0.50,5.19,0.0144
17.73,50.89,126.50,0.50,6.21,0.0146
17.75,50.61,125.52,0.50,0.76,0.0140
17.77,50.41,125.80,0.50,6.12,0.0137
17.79,50.66,126.35,0.50,7.75,0.0145
17.81,50.71,126.47,0.50,6.14,0.0151
17.83,50.73,126.19,0.50,4.31,0.0132
17.85,51.05,125.37,0.50,1.28,0.0133
17.86,51.64,140.54,0.50,80.41,0.0222
17.88,51.55,136.81,0.50,1.11,0.0184
17.90,51.78,133.74,0.50,0.66,0.0178
17.92,51.44,131.83,0.50,3.36,0.0161
17.94,51.69,131.06,0.50,7.21,0.0172
17.96,51.39,129.03,0.50,0.10,0.0162
17.98,51.93,127.49,0.50,0.52,0.0150
18.00,51.86,138.38,0.50,61.16,0.0195
18.02,52.33,153.52,0.50,93.25,0.0271
18.04,52.42,148.70,0.50,8.64,0.0253
18.05,52.51,144.43,0.50,6.53,0.0227
18.07,52.35,150.19,0.50,52.42,0.0259
18.09,52.50,145.29,0.50,4.89,0.0243
18.11,52.12,141.99,0.50,8.02,0.0216
18.13,51.98,139.49,0.50,8.69,0.0212
18.15,52.09,136.64,0.50,4.42,0.0192
18.17,51.99,134.82,0.50,6.74,0.0184
18.19,52.16,133.90,0.50,9.44,0.0184
18.21,52.08,133.11,0.50,9.14,0.0166
18.23,51.99,131.96,0.50,6.55,0.0172
18.25,52.43,129.73,0.50,0.02,0.0161
18.27,52.55,128.97,0.50,5.14,0.0159
18.28,52.49,128.52,0.50,5.90,0.0147
18.30,52.59,143.46,0.50,82.44,0.0222
18.32,52.69,139.69,0.50,3.80,0.0216
18.34,52.31,136.83,0.50,4.59,0.0195
18.36,51.58,151.40,0.50,88.91,0.0261
18.38,51.78,145.37,0.50,0.45,0.0247
18.40,52.29,159.29,0.50,94.15,0.0311
18.42,52.48,153.50,0.50,9.54,0.0268
18.44,52.29,148.07,0.50,5.54,0.0243
18.46,52.47,143.35,0.50,3.67,0.0220
18.48,52.07,139.07,0.50,1.15,0.0196
18.50,52.27,136.97,0.50,7.76,0.0204
18.52,52.15,152.95,0.50,96.08,0.0272
18.53,52.56,147.78,0.50,6.32,0.0247
18.55,52.41,143.62,0.50,6.18,0.0223
18.57,51.96,139.64,0.50,2.90,0.0216
18.59,51.84,137.25,0.50,6.89,0.0197
18.61,52.14,134.93,0.50,4.88,0.0190
18.63,52.03,132.82,0.50,3.57,0.0169
18.65,52.20,130.99,0.50,2.84,0.0169
18.67,52.59,129.89,0.50,4.71,0.0166
18.69,52.24,129.95,0.50,9.38,0.0154
18.71,52.56,128.17,0.50,0.26,0.0152
18.73,52.40,138.28,0.50,57.91,0.0197
18.75,52.51,134.92,0.50,0.67,0.0181
18.76,52.93,133.41,0.50,6.58,0.0174
18.78,52.39,132.45,0.50,7.80,0.0180
18.80,52.57,130.63,0.50,2.57,0.0166
18.82,53.04,130.10,0.50,7.15,0.0167
18.84,53.45,129.99,0.50,8.79,0.0155
18.86,53.48,129.09,0.50,4.68,0.0159
18.87,53.83,128.24,0.50,4.02,0.0152
18.89,53.79,128.73,0.50,9.90,0.0152
18.91,53.49,128.23,0.50,5.44,0.0145
18.93,52.79,127.16,0.50,2.05,0.0150
18.95,52.16,141.20,0.50,76.56,0.0215
18.97,52.00,137.96,0.50,4.19,0.0206
19.00,51.64,134.81,0.50,1.40,0.0180
19.02,51.24,133.70,0.50,8.50,0.0180
19.04,51.31,131.97,0.50,4.21,0.0163
19.05,51.37,130.41,0.50,3.41,0.0157
19.08,50.37,130.22,0.50,8.62,0.0152
19.10,50.00,141.65,0.50,66.57,0.0217
19.12,50.23,137.62,0.50,0.72,0.0208
19.14,50.35,135.90,0.50,8.21,0.0186
19.16,50.03,133.23,0.50,1.73,0.0176
19.18,49.97,132.28,0.50,7.70,0.0165
19.20,49.41,148.05,0.50,90.35,0.0250
19.22,49.21,143.95,0.50,6.75,0.0228
19.24,49.21,140.59,0.50,6.33,0.0213
19.26,49.37,154.09,0.50,87.30,0.0272
19.28,49.80,148.67,0.50,6.16,0.0254
19.30,50.19,162.07,0.50,94.91,0.0312
19.32,50.88,154.89,0.50,5.33,0.0275
19.34,51.51,149.50,0.50,7.18,0.0263
19.35,52.05,156.17,0.50,62.04,0.0284
19.37,52.37,149.31,0.50,1.08,0.0264
19.39,52.20,144.84,0.50,6.13,0.0228
19.41,51.56,140.39,0.50,1.79,0.0205
19.43,51.50,138.46,0.50,9.93,0.0197
19.45,51.44,136.91,0.50,9.93,0.0187
19.47,51.14,135.05,0.50,6.78,0.0190
19.49,50.87,133.95,0.50,8.76,0.0183
19.51,51.00,133.26,0.50,9.69,0.0172
19.53,50.71,131.30,0.50,2.68,0.0160
19.55,50.61,129.62,0.50,2.09,0.0168
19.57,50.65,128.00,0.50,0.72,0.0147
19.59,50.73,126.86,0.50,1.50,0.0143
19.62,50.02,125.75,0.50,0.49,0.0134
19.64,49.65,125.18,0.50,2.14,0.0139
19.66,50.02,125.96,0.50,8.25,0.0137
19.67,50.40,126.58,0.50,8.28,0.0134
19.70,50.24,126.71,0.50,6.42,0.0140
19.72,49.80,126.82,0.50,6.48,0.0143
19.74,49.73,126.07,0.50,2.23,0.0131
19.76,49.69,143.86,0.50,94.25,0.0228
19.78,49.61,140.07,0.50,4.09,0.0215
19.80,48.85,148.93,0.50,63.56,0.0255
19.82,48.56,155.43,0.50,60.67,0.0282
19.85,48.18,149.56,0.50,5.24,0.0253
19.87,48.23,144.95,0.50,5.72,0.0235
19.89,47.54,141.94,0.50,9.12,0.0214
19.91,47.67,139.03,0.50,6.57,0.0199
19.93,48.24,146.10,0.50,53.57,0.0249
19.95,48.37,141.14,0.50,0.53,0.0216
19.97,48.68,138.59,0.50,7.56,0.0196
19.99,48.52,135.55,0.50,2.61,0.0192
20.01,49.36,133.81,0.50,6.04,0.0182
20.03,49.13,150.62,0.50,97.08,0.0266
20.05,49.51,146.07,0.50,7.08,0.0242
20.07,49.71,142.58,0.50,7.82,0.0231
20.09,49.96,138.75,0.50,2.63,0.0198
20.11,50.20,136.24,0.50,5.37,0.0189
20.13,50.11,133.23,0.50,0.39,0.0167
20.15,50.53,132.11,0.50,6.86,0.0177
20.16,50.83,131.66,0.50,9.05,0.0170
20.18,50.56,130.04,0.50,2.77,0.0152
20.20,50.41,129.39,0.50,5.98,0.0158
20.23,50.06,128.19,0.50,2.60,0.0149
20.25,49.86,128.00,0.50,6.45,0.0148
20.27,50.34,126.70,0.50,0.69,0.0134
20.29,50.20,127.34,0.50,9.11,0.0149
20.31,50.35,126.84,0.50,4.03,0.0137
20.33,50.27,126.69,0.50,5.28,0.0143
20.34,50.38,126.67,0.50,5.80,0.0136
20.36,50.72,126.22,0.50,3.62,0.0143
20.39,50.17,126.11,0.50,4.89,0.0143
20.40,50.27,125.90,0.50,4.25,0.0146
20.42,50.42,125.42,0.50,2.71,0.0140
20.44,50.91,124.90,0.50,1.99,0.0142
20.46,50.93,124.39,0.50,1.55,0.0126
20.48,51.04,125.61,0.50,9.68,0.0141
20.50,50.64,125.11,0.50,2.31,0.0145
20.52,50.48,125.32,0.50,5.36,0.0138
20.54,50.33,125.87,0.50,7.29,0.0137
20.57,49.86,126.16,0.50,6.51,0.0135
20.59,49.82,126.06,0.50,4.87,0.0146
20.60,50.47,125.80,0.50,3.98,0.0141
20.62,50.60,139.46,0.50,73.26,0.0212
20.64,50.83,136.51,0.50,3.92,0.0191
20.66,50.66,134.61,0.50,6.23,0.0186
20.68,50.25,131.86,0.50,0.07,0.0177
20.70,50.56,131.46,0.50,9.03,0.0173
20.72,51.16,130.46,0.50,5.66,0.0156
20.74,51.36,128.99,0.50,2.34,0.0154
20.76,51.57,129.25,0.50,9.47,0.0148
20.78,51.49,127.75,0.50,0.94,0.0153
20.80,51.19,126.52,0.50,0.80,0.0149
20.82,51.34,125.70,0.50,1.60,0.0143
20.84,51.24,125.20,0.50,2.43,0.0140
20.86,51.05,126.00,0.50,8.41,0.0140
20.88,50.97,126.13,0.50,5.83,0.0132
20.90,50.39,126.76,0.50,8.50,0.0149
20.92,50.67,126.59,0.50,5.12,0.0140
20.94,50.71,126.27,0.50,4.15,0.0145
20.96,50.71,125.43,0.50,1.29,0.0133
20.97,51.27,124.84,0.50,1.69,0.0133
20.99,51.46,124.41,0.50,1.90,0.0131
21.01,51.67,140.18,0.50,82.43,0.0216
21.03,51.30,136.60,0.50,1.50,0.0197
21.05,51.26,133.56,0.50,0.59,0.0185
21.07,51.45,132.10,0.50,5.47,0.0179
21.09,51.13,130.05,0.50,1.05,0.0169
21.11,51.08,129.54,0.50,6.72,0.0153
21.13,51.37,128.62,0.50,4.12,0.0145
21.15,51.52,127.14,0.50,0.42,0.0136
21.17,51.23,126.26,0.50,1.95,0.0149
21.19,51.82,125.54,0.50,1.84,0.0145
21.21,51.97,124.73,0.50,0.68,0.0133
21.22,52.41,125.69,0.50,8.75,0.0146
21.24,51.97,125.92,0.50,6.05,0.0135
21.27,51.62,125.13,0.50,1.16,0.0134
21.28,52.06,125.79,0.50,7.62,0.0147
21.30,51.79,125.18,0.50,1.96,0.0126
21.32,51.60,125.63,0.50,6.60,0.0140
21.34,51.51,125.13,0.50,2.35,0.0142
21.36,51.45,125.76,0.50,7.47,0.0149
21.38,51.04,126.33,0.50,7.82,0.0141
21.40,51.02,138.87,0.50,68.23,0.0200
21.42,51.53,136.73,0.50,7.36,0.0203
21.44,51.70,133.62,0.50,0.36,0.0185
21.46,51.87,132.16,0.50,5.54,0.0164
21.48,51.98,142.35,0.50,62.32,0.0225
21.50,52.08,138.19,0.50,0.76,0.0199
21.52,51.95,135.74,0.50,5.13,0.0192
21.54,51.57,133.20,0.50,2.24,0.0178
21.56,51.42,132.23,0.50,7.53,0.0162
21.57,51.94,131.59,0.50,8.27,0.0174
21.59,51.75,131.10,0.50,8.33,0.0165
21.61,51.68,130.30,0.50,6.27,0.0153
21.63,51.83,129.44,0.50,5.21,0.0159
21.65,51.72,129.40,0.50,8.46,0.0159
21.67,51.82,128.22,0.50,2.67,0.0158
21.69,51.71,126.93,0.50,0.96,0.0147
21.71,51.57,125.85,0.50,0.76,0.0144
21.73,51.67,125.04,0.50,0.99,0.0129
21.75,51.54,124.99,0.50,3.97,0.0134
21.77,51.37,125.76,0.50,8.07,0.0136
21.79,51.90,125.12,0.50,1.75,0.0130
21.81,52.08,124.28,0.50,0.13,0.0137
21.83,51.72,125.42,0.50,9.19,0.0137
21.85,51.66,126.34,0.50,9.19,0.0141
21.87,51.88,141.88,0.50,83.28,0.0218
21.89,51.52,138.21,0.50,2.73,0.0194
21.91,51.30,136.55,0.50,9.09,0.0190
21.93,51.17,145.83,0.50,62.15,0.0236
21.95,51.12,142.25,0.50,7.16,0.0224
21.97,50.81,138.19,0.50,1.15,0.0211
21.99,50.74,136.19,0.50,7.38,0.0191
22.01,50.72,133.25,0.50,0.68,0.0176
22.03,50.71,131.45,0.50,3.43,0.0164
22.05,50.62,130.73,0.50,7.06,0.0155
22.07,50.36,129.95,0.50,6.02,0.0164
22.09,50.29,129.72,0.50,8.01,0.0153
22.11,50.47,129.75,0.50,9.07,0.0152
22.13,50.80,129.72,0.50,8.78,0.0161
22.14,51.00,129.16,0.50,6.13,0.0161
22.16,51.17,127.74,0.50,1.26,0.0155
22.18,50.97,128.34,0.50,9.93,0.0157
22.20,51.48,127.89,0.50,5.30,0.0151
22.22,51.39,128.01,0.50,7.70,0.0148
22.24,51.57,127.11,0.50,2.70,0.0137
22.26,51.76,127.22,0.50,6.88,0.0151
22.28,51.44,126.09,0.50,0.74,0.0144
22.30,51.96,125.26,0.50,1.16,0.0135
22.31,52.46,124.77,0.50,2.01,0.0133
22.34,52.04,141.52,0.50,87.73,0.0221
22.35,52.51,149.51,0.50,60.65,0.0264
22.37,52.30,144.69,0.50,4.63,0.0240
22.39,52.24,141.85,0.50,9.68,0.0213
22.41,51.82,138.24,0.50,3.02,0.0199
22.43,51.69,135.16,0.50,2.04,0.0180
22.45,51.58,132.83,0.50,2.69,0.0181
22.47,51.49,130.92,0.50,2.50,0.0169
22.49,51.20,129.06,0.50,0.80,0.0153
22.51,51.43,129.21,0.50,9.01,0.0147
22.53,51.36,127.77,0.50,1.24,0.0148
22.55,51.50,143.27,0.50,84.46,0.0234
22.57,51.98,139.44,0.50,3.33,0.0209
22.59,52.20,137.40,0.50,8.43,0.0193
22.61,51.91,134.62,0.50,2.68,0.0178
22.63,51.81,133.47,0.50,8.09,0.0169
22.65,51.68,131.69,0.50,3.77,0.0168
22.67,51.29,129.96,0.50,2.23,0.0165
22.69,51.52,128.72,0.50,2.98,0.0159
22.70,52.04,146.51,0.50,96.85,0.0244
22.72,52.17,141.51,0.50,0.74,0.0220
22.74,52.61,139.19,0.50,9.08,0.0213
22.76,52.46,135.79,0.50,1.37,0.0189
22.78,52.27,133.43,0.50,3.21,0.0171
22.80,52.11,130.98,0.50,0.38,0.0158
22.82,51.94,130.85,0.50,9.53,0.0163
22.84,51.80,128.97,0.50,0.66,0.0149
22.86,52.21,129.21,0.50,9.38,0.0157
22.88,52.09,127.81,0.50,1.41,0.0157
22.90,51.72,127.58,0.50,5.82,0.0140
22.92,51.26,143.16,0.50,84.68,0.0218
22.94,51.49,140.11,0.50,7.15,0.0213
22.95,51.96,147.46,0.50,56.05,0.0256
22.97,52.05,143.79,0.50,8.28,0.0221
22.99,52.48,139.77,0.50,2.91,0.0214
23.01,52.59,136.66,0.50,3.42,0.0202
23.03,51.84,134.07,0.50,2.89,0.0181
23.05,51.66,132.05,0.50,3.20,0.0161
23.07,51.24,144.58,0.50,73.90,0.0233
23.09,51.11,140.17,0.50,1.72,0.0211
23.11,51.01,138.03,0.50,8.68,0.0206
23.13,50.53,134.93,0.50,1.70,0.0189
23.15,50.30,133.35,0.50,6.24,0.0172
23.18,49.81,131.24,0.50,2.01,0.0171
23.20,50.25,145.07,0.50,79.60,0.0233
23.22,50.18,140.92,0.50,3.49,0.0219
23.24,49.74,137.44,0.50,2.74,0.0191
23.26,49.50,134.86,0.50,3.73,0.0191
23.28,49.44,132.73,0.50,3.43,0.0168
23.30,50.00,144.54,0.50,70.99,0.0240
23.32,50.12,141.37,0.50,7.85,0.0221
23.34,50.26,138.88,0.50,8.13,0.0204
23.36,49.76,135.96,0.50,3.51,0.0191
23.38,49.71,133.52,0.50,2.94,0.0184
23.40,49.63,131.98,0.50,5.03,0.0176
23.42,49.73,130.00,0.50,1.28,0.0157
23.44,49.25,129.19,0.50,5.16,0.0164
23.46,49.10,129.17,0.50,8.28,0.0165
23.48,48.80,129.19,0.50,8.48,0.0159
23.50,49.08,175.03,0.50,7.60,0.0595
23.52,49.37,211.94,0.50,8.75,0.0774
23.54,48.87,256.61,0.50,84.50,0.0989
23.57,48.86,276.37,0.50,4.63,0.1091
23.59,48.63,291.86,0.50,3.01,0.1160
23.61,48.34,305.54,0.50,9.45,0.1234
23.63,47.95,315.87,0.50,6.42,0.1282
23.65,47.41,323.80,0.50,4.72,0.1335
23.68,47.28,330.23,0.50,5.14,0.1365
23.70,46.91,334.35,0.50,0.04,0.1377
23.72,46.96,339.29,0.50,8.23,0.1410
23.74,46.82,342.56,0.50,4.85,0.1417
23.76,46.55,344.70,0.50,2.46,0.1427
23.79,46.16,347.48,0.50,7.79,0.1445
23.81,45.73,349.42,0.50,6.40,0.1466
23.83,45.60,349.87,0.50,0.86,0.1459
23.86,45.57,350.09,0.50,0.19,0.1468
23.88,45.91,351.98,0.50,8.71,0.1475
23.90,45.75,352.55,0.50,4.04,0.1464
23.92,45.96,352.88,0.50,3.40,0.1480
23.94,45.78,354.24,0.50,8.91,0.1491
23.97,45.76,355.12,0.50,7.82,0.1485
23.99,45.57,355.55,0.50,6.46,0.1482
24.01,45.79,356.31,0.50,8.55,0.1498
24.03,45.85,356.63,0.50,7.12,0.1488
24.05,45.64,356.32,0.50,4.28,0.1500
24.08,45.01,355.93,0.50,3.56,0.1490
24.10,45.31,355.47,0.50,2.82,0.1487
24.12,45.07,354.91,0.50,1.88,0.1494
24.14,45.15,355.85,0.50,8.81,0.1481
24.17,45.00,355.49,0.50,3.24,0.1485
