Time,FPS,RTT,LoadRatio,Jitter,LossRate
12.28,43.93,121.06,0.51,3.26,0.0039
12.31,43.93,121.06,0.51,3.26,0.0039
12.33,43.93,121.06,0.51,3.26,0.0039
12.35,43.93,121.06,0.51,3.26,0.0039
12.37,43.93,121.06,0.51,3.26,0.0039
12.40,43.93,121.06,0.51,3.26,0.0039
12.42,43.93,121.06,0.51,3.26,0.0039
12.44,43.93,121.06,0.51,3.26,0.0039
12.46,43.93,121.06,0.51,3.26,0.0039
12.49,43.93,121.06,0.51,3.26,0.0039
12.51,43.93,121.06,0.51,3.26,0.0039
12.53,43.93,121.06,0.51,3.26,0.0039
12.56,43.93,121.06,0.51,3.26,0.0039
12.58,43.93,121.06,0.51,3.26,0.0039
12.60,43.93,121.06,0.51,3.26,0.0039
12.63,43.93,121.06,0.51,3.26,0.0039
12.65,43.93,121.06,0.51,3.26,0.0039
12.67,43.93,121.06,0.51,3.26,0.0039
12.69,43.93,121.06,0.51,3.26,0.0039
12.72,43.93,121.06,0.51,3.26,0.0039
12.74,43.93,121.06,0.51,3.26,0.0039
12.76,43.93,121.06,0.51,3.26,0.0039
12.79,43.85,120.94,0.51,2.41,0.0006
12.81,43.85,120.94,0.51,2.41,0.0006
12.83,43.85,120.94,0.51,2.41,0.0006
12.85,43.85,120.94,0.51,2.41,0.0006
12.88,43.85,120.94,0.51,2.41,0.0006
12.90,43.85,120.94,0.51,2.41,0.0006
12.92,43.85,120.94,0.51,2.41,0.0006
12.95,43.85,120.94,0.51,2.41,0.0006
12.97,43.85,120.94,0.51,2.41,0.0006
12.99,43.85,120.94,0.51,2.41,0.0006
13.01,43.85,120.94,0.51,2.41,0.0006
13.03,43.85,120.94,0.51,2.41,0.0006
13.06,43.85,120.94,0.51,2.41,0.0006
13.08,43.85,120.94,0.51,2.41,0.0006
13.10,43.85,120.94,0.51,2.41,0.0006
13.12,43.85,120.94,0.51,2.41,0.0006
13.14,43.85,120.94,0.51,2.41,0.0006
13.17,43.85,120.94,0.51,2.41,0.0006
13.19,43.85,120.94,0.51,2.41,0.0006
13.22,43.85,120.94,0.51,2.41,0.0006
13.24,43.85,120.94,0.51,2.41,0.0006
13.26,43.85,120.94,0.51,2.41,0.0006
13.28,43.85,120.94,0.51,2.41,0.0006
13.31,43.91,121.30,0.51,4.69,0.0033
13.33,43.91,121.30,0.51,4.69,0.0033
13.35,43.91,121.30,0.51,4.69,0.0033
13.38,43.91,121.30,0.51,4.69,0.0033
13.40,43.91,121.30,0.51,4.69,0.0033
13.42,43.91,121.30,0.51,4.69,0.0033
13.44,43.91,121.30,0.51,4.69,0.0033
13.47,43.91,121.30,0.51,4.69,0.0033
13.49,43.91,121.30,0.51,4.69,0.0033
13.51,43.91,121.30,0.51,4.69,0.0033
13.53,43.91,121.30,0.51,4.69,0.0033
13.56,43.91,121.30,0.51,4.69,0.0033
13.58,43.91,121.30,0.51,4.69,0.0033
13.60,43.91,121.30,0.51,4.69,0.0033
13.63,43.91,121.30,0.51,4.69,0.0033
13.65,43.91,121.30,0.51,4.69,0.0033
13.67,43.91,121.30,0.51,4.69,0.0033
13.70,43.91,121.30,0.51,4.69,0.0033
13.72,43.91,121.30,0.51,4.69,0.0033
13.74,43.91,121.30,0.51,4.69,0.0033
13.76,43.91,121.30,0.51,4.69,0.0033
13.79,43.91,121.30,0.51,4.69,0.0033
13.81,43.88,121.39,0.51,3.69,0.0036
13.83,43.88,121.39,0.51,3.69,0.0036
13.86,43.88,121.39,0.51,3.69,0.0036
13.88,43.88,121.39,0.51,3.69,0.0036
13.90,43.88,121.39,0.51,3.69,0.0036
13.92,43.88,121.39,0.51,3.69,0.0036
13.95,43.88,121.39,0.51,3.69,0.0036
13.97,43.88,121.39,0.51,3.69,0.0036
13.99,43.88,121.39,0.51,3.69,0.0036
14.02,43.88,121.39,0.51,3.69,0.0036
14.04,43.88,121.39,0.51,3.69,0.0036
14.06,43.88,121.39,0.51,3.69,0.0036
14.09,43.88,121.39,0.51,3.69,0.0036
14.11,43.88,121.39,0.51,3.69,0.0036
14.13,43.88,121.39,0.51,3.69,0.0036
14.15,43.88,121.39,0.51,3.69,0.0036
14.18,43.88,121.39,0.51,3.69,0.0036
14.20,43.88,121.39,0.51,3.69,0.0036
14.23,43.88,121.39,0.51,3.69,0.0036
14.25,43.88,121.39,0.51,3.69,0.0036
14.28,43.88,121.39,0.51,3.69,0.0036
14.30,43.88,121.39,0.51,3.69,0.0036
14.32,43.69,120.79,0.50,0.34,0.0036
14.34,43.69,120.79,0.50,0.34,0.0036
14.37,43.69,120.79,0.50,0.34,0.0036
14.39,43.69,120.79,0.50,0.34,0.0036
14.42,43.69,120.79,0.50,0.34,0.0036
14.44,43.69,120.79,0.50,0.34,0.0036
14.47,43.69,120.79,0.50,0.34,0.0036
14.49,43.69,120.79,0.50,0.34,0.0036
14.51,43.69,120.79,0.50,0.34,0.0036
14.53,43.69,120.79,0.50,0.34,0.0036
14.55,43.69,120.79,0.50,0.34,0.0036
14.58,43.69,120.79,0.50,0.34,0.0036
14.60,43.69,120.79,0.50,0.34,0.0036
14.62,43.69,120.79,0.50,0.34,0.0036
14.64,43.69,120.79,0.50,0.34,0.0036
14.67,43.69,120.79,0.50,0.34,0.0036
14.69,43.69,120.79,0.50,0.34,0.0036
14.71,43.69,120.79,0.50,0.34,0.0036
14.74,43.69,120.79,0.50,0.34,0.0036
14.76,43.69,120.79,0.50,0.34,0.0036
14.78,43.69,120.79,0.50,0.34,0.0036
14.80,43.69,120.79,0.50,0.34,0.0036
14.82,43.75,120.85,0.50,0.87,0.0038
14.84,43.75,120.85,0.50,0.87,0.0038
14.87,43.75,120.85,0.50,0.87,0.0038
14.89,43.75,120.85,0.50,0.87,0.0038
14.91,43.75,120.85,0.50,0.87,0.0038
14.93,43.75,120.85,0.50,0.87,0.0038
14.96,43.75,120.85,0.50,0.87,0.0038
14.98,43.75,120.85,0.50,0.87,0.0038
15.00,43.75,120.85,0.50,0.87,0.0038
15.02,43.75,120.85,0.50,0.87,0.0038
15.05,43.75,120.85,0.50,0.87,0.0038
15.07,43.75,120.85,0.50,0.87,0.0038
15.09,43.75,120.85,0.50,0.87,0.0038
15.12,43.75,120.85,0.50,0.87,0.0038
15.15,43.75,120.85,0.50,0.87,0.0038
15.18,43.75,120.85,0.50,0.87,0.0038
15.21,43.75,120.85,0.50,0.87,0.0038
15.23,43.75,120.85,0.50,0.87,0.0038
15.26,43.75,120.85,0.50,0.87,0.0038
15.28,43.75,120.85,0.50,0.87,0.0038
15.31,43.75,120.85,0.50,0.87,0.0038
15.33,43.31,121.36,0.49,3.24,0.0021
15.35,43.31,121.36,0.49,3.24,0.0021
15.38,43.31,121.36,0.49,3.24,0.0021
15.40,43.31,121.36,0.49,3.24,0.0021
15.43,43.31,121.36,0.49,3.24,0.0021
15.45,43.31,121.36,0.49,3.24,0.0021
15.47,43.31,121.36,0.49,3.24,0.0021
15.50,43.31,121.36,0.49,3.24,0.0021
15.52,43.31,121.36,0.49,3.24,0.0021
15.54,43.31,121.36,0.49,3.24,0.0021
15.56,43.31,121.36,0.49,3.24,0.0021
15.59,43.31,121.36,0.49,3.24,0.0021
15.61,43.31,121.36,0.49,3.24,0.0021
15.63,43.31,121.36,0.49,3.24,0.0021
15.65,43.31,121.36,0.49,3.24,0.0021
15.68,43.31,121.36,0.49,3.24,0.0021
15.70,43.31,121.36,0.49,3.24,0.0021
15.72,43.31,121.36,0.49,3.24,0.0021
15.75,43.31,121.36,0.49,3.24,0.0021
15.77,43.31,121.36,0.49,3.24,0.0021
15.79,43.31,121.36,0.49,3.24,0.0021
15.81,43.31,121.36,0.49,3.24,0.0021
15.83,43.34,122.39,0.49,4.07,0.0005
15.86,43.34,122.39,0.49,4.07,0.0005
15.88,43.34,122.39,0.49,4.07,0.0005
15.91,43.34,122.39,0.49,4.07,0.0005
15.93,43.34,122.39,0.49,4.07,0.0005
15.96,43.34,122.39,0.49,4.07,0.0005
15.98,43.34,122.39,0.49,4.07,0.0005
16.00,43.34,122.39,0.49,4.07,0.0005
16.03,43.34,122.39,0.49,4.07,0.0005
16.05,43.34,122.39,0.49,4.07,0.0005
16.07,43.34,122.39,0.49,4.07,0.0005
16.10,43.34,122.39,0.49,4.07,0.0005
16.12,43.34,122.39,0.49,4.07,0.0005
16.14,43.34,122.39,0.49,4.07,0.0005
16.16,43.34,122.39,0.49,4.07,0.0005
16.19,43.34,122.39,0.49,4.07,0.0005
16.22,43.34,122.39,0.49,4.07,0.0005
16.24,43.34,122.39,0.49,4.07,0.0005
16.27,43.34,122.39,0.49,4.07,0.0005
16.30,43.34,122.39,0.49,4.07,0.0005
16.32,43.34,122.39,0.49,4.07,0.0005
16.34,42.90,123.35,0.48,4.79,0.0017
16.37,42.90,123.35,0.48,4.79,0.0017
16.40,42.90,123.35,0.48,4.79,0.0017
16.42,42.90,123.35,0.48,4.79,0.0017
16.44,42.90,123.35,0.48,4.79,0.0017
16.47,42.90,123.35,0.48,4.79,0.0017
16.50,42.90,123.35,0.48,4.79,0.0017
16.53,42.90,123.35,0.48,4.79,0.0017
16.55,42.90,123.35,0.48,4.79,0.0017
16.57,42.90,123.35,0.48,4.79,0.0017
16.59,42.90,123.35,0.48,4.79,0.0017
16.62,42.90,123.35,0.48,4.79,0.0017
16.64,42.90,123.35,0.48,4.79,0.0017
16.66,42.90,123.35,0.48,4.79,0.0017
16.69,42.90,123.35,0.48,4.79,0.0017
16.71,42.90,123.35,0.48,4.79,0.0017
16.73,42.90,123.35,0.48,4.79,0.0017
16.75,42.90,123.35,0.48,4.79,0.0017
16.78,42.90,123.35,0.48,4.79,0.0017
16.80,42.90,123.35,0.48,4.79,0.0017
16.82,42.90,123.35,0.48,4.79,0.0017
16.84,42.90,123.35,0.48,4.79,0.0017
16.86,42.79,124.00,0.47,1.87,0.0020
16.88,42.79,124.00,0.47,1.87,0.0020
16.91,42.79,124.00,0.47,1.87,0.0020
16.93,42.79,124.00,0.47,1.87,0.0020
16.95,42.79,124.00,0.47,1.87,0.0020
16.98,42.79,124.00,0.47,1.87,0.0020
17.00,42.79,124.00,0.47,1.87,0.0020
17.02,42.79,124.00,0.47,1.87,0.0020
17.04,42.79,124.00,0.47,1.87,0.0020
17.06,42.79,124.00,0.47,1.87,0.0020
17.08,42.79,124.00,0.47,1.87,0.0020
17.10,42.79,124.00,0.47,1.87,0.0020
17.13,42.79,124.00,0.47,1.87,0.0020
17.15,42.79,124.00,0.47,1.87,0.0020
17.17,42.79,124.00,0.47,1.87,0.0020
17.19,42.79,124.00,0.47,1.87,0.0020
17.21,42.79,124.00,0.47,1.87,0.0020
17.23,42.79,124.00,0.47,1.87,0.0020
17.25,42.79,124.00,0.47,1.87,0.0020
17.27,42.79,124.00,0.47,1.87,0.0020
17.29,42.79,124.00,0.47,1.87,0.0020
17.32,42.79,124.00,0.47,1.87,0.0020
17.34,42.79,124.00,0.47,1.87,0.0020
17.36,42.79,124.00,0.47,1.87,0.0020
17.38,43.57,124.90,0.47,1.77,0.0044
17.40,43.57,124.90,0.47,1.77,0.0044
17.42,43.57,124.90,0.47,1.77,0.0044
17.44,43.57,124.90,0.47,1.77,0.0044
17.46,43.57,124.90,0.47,1.77,0.0044
17.48,43.57,124.90,0.47,1.77,0.0044
17.50,43.57,124.90,0.47,1.77,0.0044
17.52,43.57,124.90,0.47,1.77,0.0044
17.55,43.57,124.90,0.47,1.77,0.0044
17.57,43.57,124.90,0.47,1.77,0.0044
17.59,43.57,124.90,0.47,1.77,0.0044
17.61,43.57,124.90,0.47,1.77,0.0044
17.63,43.57,124.90,0.47,1.77,0.0044
17.65,43.57,124.90,0.47,1.77,0.0044
17.67,43.57,124.90,0.47,1.77,0.0044
17.70,43.57,124.90,0.47,1.77,0.0044
17.72,43.57,124.90,0.47,1.77,0.0044
17.74,43.57,124.90,0.47,1.77,0.0044
17.76,43.57,124.90,0.47,1.77,0.0044
17.79,43.57,124.90,0.47,1.77,0.0044
17.81,43.57,124.90,0.47,1.77,0.0044
17.83,43.57,124.90,0.47,1.77,0.0044
17.85,43.57,124.90,0.47,1.77,0.0044
17.87,43.57,124.90,0.47,1.77,0.0044
17.89,44.20,126.01,0.47,3.75,0.0024
17.91,44.20,126.01,0.47,3.75,0.0024
17.94,44.20,126.01,0.47,3.75,0.0024
17.96,44.20,126.01,0.47,3.75,0.0024
17.98,44.20,126.01,0.47,3.75,0.0024
18.00,44.20,126.01,0.47,3.75,0.0024
18.02,44.20,126.01,0.47,3.75,0.0024
18.04,44.20,126.01,0.47,3.75,0.0024
18.06,44.20,126.01,0.47,3.75,0.0024
18.08,44.20,126.01,0.47,3.75,0.0024
18.11,44.20,126.01,0.47,3.75,0.0024
18.13,44.20,126.01,0.47,3.75,0.0024
18.15,44.20,126.01,0.47,3.75,0.0024
18.17,44.20,126.01,0.47,3.75,0.0024
18.19,44.20,126.01,0.47,3.75,0.0024
18.21,44.20,126.01,0.47,3.75,0.0024
18.24,44.20,126.01,0.47,3.75,0.0024
18.26,44.20,126.01,0.47,3.75,0.0024
18.28,44.20,126.01,0.47,3.75,0.0024
18.30,44.20,126.01,0.47,3.75,0.0024
18.32,44.20,126.01,0.47,3.75,0.0024
18.34,44.20,126.01,0.47,3.75,0.0024
18.36,44.20,126.01,0.47,3.75,0.0024
18.38,44.20,126.01,0.47,3.75,0.0024
18.40,44.75,126.66,0.47,2.54,0.0044
18.42,44.75,126.66,0.47,2.54,0.0044
18.44,44.75,126.66,0.47,2.54,0.0044
18.46,44.75,126.66,0.47,2.54,0.0044
18.49,44.75,126.66,0.47,2.54,0.0044
18.51,44.75,126.66,0.47,2.54,0.0044
18.53,44.75,126.66,0.47,2.54,0.0044
18.55,44.75,126.66,0.47,2.54,0.0044
18.57,44.75,126.66,0.47,2.54,0.0044
18.59,44.75,126.66,0.47,2.54,0.0044
18.61,44.75,126.66,0.47,2.54,0.0044
18.63,44.75,126.66,0.47,2.54,0.0044
18.65,44.75,126.66,0.47,2.54,0.0044
18.68,44.75,126.66,0.47,2.54,0.0044
18.70,44.75,126.66,0.47,2.54,0.0044
18.72,44.75,126.66,0.47,2.54,0.0044
18.74,44.75,126.66,0.47,2.54,0.0044
18.76,44.75,126.66,0.47,2.54,0.0044
18.78,44.75,126.66,0.47,2.54,0.0044
18.80,44.75,126.66,0.47,2.54,0.0044
18.82,44.75,126.66,0.47,2.54,0.0044
18.84,44.75,126.66,0.47,2.54,0.0044
18.86,44.75,126.66,0.47,2.54,0.0044
18.88,44.75,126.66,0.47,2.54,0.0044
18.91,45.34,127.66,0.47,4.92,0.0048
18.93,45.34,127.66,0.47,4.92,0.0048
18.95,45.34,127.66,0.47,4.92,0.0048
18.97,45.34,127.66,0.47,4.92,0.0048
18.99,45.34,127.66,0.47,4.92,0.0048
19.01,45.34,127.66,0.47,4.92,0.0048
19.03,45.34,127.66,0.47,4.92,0.0048
19.05,45.34,127.66,0.47,4.92,0.0048
19.08,45.34,127.66,0.47,4.92,0.0048
19.10,45.34,127.66,0.47,4.92,0.0048
19.12,45.34,127.66,0.47,4.92,0.0048
19.14,45.34,127.66,0.47,4.92,0.0048
19.16,45.34,127.66,0.47,4.92,0.0048
19.18,45.34,127.66,0.47,4.92,0.0048
19.20,45.34,127.66,0.47,4.92,0.0048
19.22,45.34,127.66,0.47,4.92,0.0048
19.24,45.34,127.66,0.47,4.92,0.0048
19.26,45.34,127.66,0.47,4.92,0.0048
19.29,45.34,127.66,0.47,4.92,0.0048
19.31,45.34,127.66,0.47,4.92,0.0048
19.33,45.34,127.66,0.47,4.92,0.0048
19.35,45.34,127.66,0.47,4.92,0.0048
19.38,45.34,127.66,0.47,4.92,0.0048
19.40,45.34,127.66,0.47,4.92,0.0048
19.42,45.58,128.36,0.48,4.44,0.0005
19.45,45.58,128.36,0.48,4.44,0.0005
19.47,45.58,128.36,0.48,4.44,0.0005
19.50,45.58,128.36,0.48,4.44,0.0005
19.52,45.58,128.36,0.48,4.44,0.0005
19.54,45.58,128.36,0.48,4.44,0.0005
19.56,45.58,128.36,0.48,4.44,0.0005
19.59,45.58,128.36,0.48,4.44,0.0005
19.61,45.58,128.36,0.48,4.44,0.0005
19.63,45.58,128.36,0.48,4.44,0.0005
19.65,45.58,128.36,0.48,4.44,0.0005
19.67,45.58,128.36,0.48,4.44,0.0005
19.69,45.58,128.36,0.48,4.44,0.0005
19.72,45.58,128.36,0.48,4.44,0.0005
19.74,45.58,128.36,0.48,4.44,0.0005
19.76,45.58,128.36,0.48,4.44,0.0005
19.78,45.58,128.36,0.48,4.44,0.0005
19.80,45.58,128.36,0.48,4.44,0.0005
19.82,45.58,128.36,0.48,4.44,0.0005
19.84,45.58,128.36,0.48,4.44,0.0005
19.87,45.58,128.36,0.48,4.44,0.0005
19.89,45.58,128.36,0.48,4.44,0.0005
19.91,45.58,128.36,0.48,4.44,0.0005
19.94,45.46,128.24,0.48,3.13,0.0019
19.96,45.46,128.24,0.48,3.13,0.0019
19.98,45.46,128.24,0.48,3.13,0.0019
20.01,45.46,128.24,0.48,3.13,0.0019
20.03,45.46,128.24,0.48,3.13,0.0019
20.05,45.46,128.24,0.48,3.13,0.0019
20.08,45.46,128.24,0.48,3.13,0.0019
20.10,45.46,128.24,0.48,3.13,0.0019
20.12,45.46,128.24,0.48,3.13,0.0019
20.15,45.46,128.24,0.48,3.13,0.0019
20.17,45.46,128.24,0.48,3.13,0.0019
20.19,45.46,128.24,0.48,3.13,0.0019
20.21,45.46,128.24,0.48,3.13,0.0019
20.23,45.46,128.24,0.48,3.13,0.0019
20.25,45.46,128.24,0.48,3.13,0.0019
20.27,45.46,128.24,0.48,3.13,0.0019
20.29,45.46,128.24,0.48,3.13,0.0019
20.31,45.46,128.24,0.48,3.13,0.0019
20.33,45.46,128.24,0.48,3.13,0.0019
20.35,45.46,128.24,0.48,3.13,0.0019
20.37,45.46,128.24,0.48,3.13,0.0019
20.40,45.46,128.24,0.48,3.13,0.0019
20.42,45.46,128.24,0.48,3.13,0.0019
20.44,45.47,203.94,0.52,2.14,0.0660
20.46,45.47,203.94,0.52,2.14,0.0660
20.48,45.47,203.94,0.52,2.14,0.0660
20.51,45.47,203.94,0.52,2.14,0.0660
20.53,45.47,203.94,0.52,2.14,0.0660
20.56,45.47,203.94,0.52,2.14,0.0660
20.58,45.47,203.94,0.52,2.14,0.0660
20.60,45.47,203.94,0.52,2.14,0.0660
20.62,45.47,203.94,0.52,2.14,0.0660
20.65,45.47,203.94,0.52,2.14,0.0660
20.67,45.47,203.94,0.52,2.14,0.0660
20.69,45.47,203.94,0.52,2.14,0.0660
20.71,45.47,203.94,0.52,2.14,0.0660
20.73,45.47,203.94,0.52,2.14,0.0660
20.76,45.47,203.94,0.52,2.14,0.0660
20.78,45.47,203.94,0.52,2.14,0.0660
20.80,45.47,203.94,0.52,2.14,0.0660
20.82,45.47,203.94,0.52,2.14,0.0660
20.85,45.47,203.94,0.52,2.14,0.0660
20.87,45.47,203.94,0.52,2.14,0.0660
20.89,45.47,203.94,0.52,2.14,0.0660
20.91,45.47,203.94,0.52,2.14,0.0660
20.94,45.47,203.94,0.56,2.14,0.0660
20.96,45.19,261.25,0.56,1.96,0.0654
20.99,45.19,261.25,0.56,1.96,0.0654
21.01,45.19,261.25,0.56,1.96,0.0654
21.04,45.19,261.25,0.56,1.96,0.0654
21.06,45.19,261.25,0.56,1.96,0.0654
21.09,45.19,261.25,0.56,1.96,0.0654
21.11,45.19,261.25,0.56,1.96,0.0654
21.13,45.19,261.25,0.56,1.96,0.0654
21.16,45.19,261.25,0.56,1.96,0.0654
21.18,45.19,261.25,0.56,1.96,0.0654
21.20,45.19,261.25,0.56,1.96,0.0654
21.23,45.19,261.25,0.56,1.96,0.0654
21.25,45.19,261.25,0.56,1.96,0.0654
21.27,45.19,261.25,0.56,1.96,0.0654
21.30,45.19,261.25,0.56,1.96,0.0654
21.32,45.19,261.25,0.56,1.96,0.0654
21.34,45.19,261.25,0.56,1.96,0.0654
21.37,45.19,261.25,0.56,1.96,0.0654
21.39,45.19,261.25,0.56,1.96,0.0654
21.41,45.19,261.25,0.56,1.96,0.0654
21.44,45.19,261.25,0.56,1.96,0.0654
21.46,45.19,261.25,0.59,1.96,0.0654
21.48,44.54,306.54,0.59,4.83,0.0684
21.51,44.54,306.54,0.59,4.83,0.0684
21.54,44.54,306.54,0.59,4.83,0.0684
21.56,44.54,306.54,0.59,4.83,0.0684
21.59,44.54,306.54,0.59,4.83,0.0684
21.61,44.54,306.54,0.59,4.83,0.0684
21.63,44.54,306.54,0.59,4.83,0.0684
21.66,44.54,306.54,0.59,4.83,0.0684
21.68,44.54,306.54,0.59,4.83,0.0684
21.71,44.54,306.54,0.59,4.83,0.0684
21.73,44.54,306.54,0.59,4.83,0.0684
21.75,44.54,306.54,0.59,4.83,0.0684
21.78,44.54,306.54,0.59,4.83,0.0684
21.80,44.54,306.54,0.59,4.83,0.0684
21.83,44.54,306.54,0.59,4.83,0.0684
21.85,44.54,306.54,0.59,4.83,0.0684
21.87,44.54,306.54,0.59,4.83,0.0684
21.90,44.54,306.54,0.59,4.83,0.0684
21.92,44.54,306.54,0.59,4.83,0.0684
21.94,44.54,306.54,0.59,4.83,0.0684
21.97,44.54,306.54,0.61,4.83,0.0684
21.99,43.92,341.49,0.61,3.05,0.0657
22.02,43.92,341.49,0.61,3.05,0.0657
22.04,43.92,341.49,0.61,3.05,0.0657
22.07,43.92,341.49,0.61,3.05,0.0657
22.09,43.92,341.49,0.61,3.05,0.0657
22.12,43.92,341.49,0.61,3.05,0.0657
22.14,43.92,341.49,0.61,3.05,0.0657
22.17,43.92,341.49,0.61,3.05,0.0657
22.19,43.92,341.49,0.61,3.05,0.0657
22.22,43.92,341.49,0.61,3.05,0.0657
22.25,43.92,341.49,0.61,3.05,0.0657
22.27,43.92,341.49,0.61,3.05,0.0657
22.30,43.92,341.49,0.61,3.05,0.0657
22.32,43.92,341.49,0.61,3.05,0.0657
22.35,43.92,341.49,0.61,3.05,0.0657
22.37,43.92,341.49,0.61,3.05,0.0657
22.40,43.92,341.49,0.61,3.05,0.0657
22.42,43.92,341.49,0.61,3.05,0.0657
22.45,43.92,341.49,0.61,3.05,0.0657
22.47,43.92,341.49,0.63,3.05,0.0657
22.49,43.09,368.54,0.63,2.14,0.0701
22.52,43.09,368.54,0.63,2.14,0.0701
22.55,43.09,368.54,0.63,2.14,0.0701
22.57,43.09,368.54,0.63,2.14,0.0701
22.60,43.09,368.54,0.63,2.14,0.0701
22.62,43.09,368.54,0.63,2.14,0.0701
22.65,43.09,368.54,0.63,2.14,0.0701
22.68,43.09,368.54,0.63,2.14,0.0701
22.70,43.09,368.54,0.63,2.14,0.0701
22.73,43.09,368.54,0.63,2.14,0.0701
22.76,43.09,368.54,0.63,2.14,0.0701
22.78,43.09,368.54,0.63,2.14,0.0701
22.81,43.09,368.54,0.63,2.14,0.0701
22.84,43.09,368.54,0.63,2.14,0.0701
22.86,43.09,368.54,0.63,2.14,0.0701
22.88,43.09,368.54,0.63,2.14,0.0701
22.91,43.09,368.54,0.63,2.14,0.0701
22.93,43.09,368.54,0.63,2.14,0.0701
22.96,43.09,368.54,0.63,2.14,0.0701
22.98,43.09,368.54,0.64,2.14,0.0701
23.01,42.27,390.17,0.64,4.96,0.0641
23.04,42.27,390.17,0.64,4.96,0.0641
23.06,42.27,390.17,0.64,4.96,0.0641
23.09,42.27,390.17,0.64,4.96,0.0641
23.12,42.27,390.17,0.64,4.96,0.0641
23.14,42.27,390.17,0.64,4.96,0.0641
23.17,42.27,390.17,0.64,4.96,0.0641
23.19,42.27,390.17,0.64,4.96,0.0641
23.22,42.27,390.17,0.64,4.96,0.0641
23.24,42.27,390.17,0.64,4.96,0.0641
23.27,42.27,390.17,0.64,4.96,0.0641
23.30,42.27,390.17,0.64,4.96,0.0641
23.32,42.27,390.17,0.64,4.96,0.0641
23.35,42.27,390.17,0.64,4.96,0.0641
23.37,42.27,390.17,0.64,4.96,0.0641
23.40,42.27,390.17,0.64,4.96,0.0641
23.43,42.27,390.17,0.64,4.96,0.0641
23.45,42.27,390.17,0.64,4.96,0.0641
23.48,42.27,390.17,0.64,4.96,0.0641
23.51,42.27,390.17,0.65,4.96,0.0641
23.53,41.41,406.22,0.65,1.07,0.0643
23.56,41.41,406.22,0.65,1.07,0.0643
23.59,41.41,406.22,0.65,1.07,0.0643
23.62,41.41,406.22,0.65,1.07,0.0643
23.64,41.41,406.22,0.65,1.07,0.0643
23.67,41.41,406.22,0.65,1.07,0.0643
23.70,41.41,406.22,0.65,1.07,0.0643
23.73,41.41,406.22,0.65,1.07,0.0643
23.75,41.41,406.22,0.65,1.07,0.0643
23.78,41.41,406.22,0.65,1.07,0.0643
23.81,41.41,406.22,0.65,1.07,0.0643
23.83,41.41,406.22,0.65,1.07,0.0643
23.86,41.41,406.22,0.65,1.07,0.0643
23.89,41.41,406.22,0.65,1.07,0.0643
23.91,41.41,406.22,0.65,1.07,0.0643
23.94,41.41,406.22,0.65,1.07,0.0643
23.97,41.41,406.22,0.65,1.07,0.0643
23.99,41.41,406.22,0.65,1.07,0.0643
24.02,41.41,406.22,0.65,1.07,0.0643
24.04,40.59,419.41,0.65,2.83,0.0646
24.07,40.59,419.41,0.65,2.83,0.0646
24.10,40.59,419.41,0.65,2.83,0.0646
24.12,40.59,419.41,0.65,2.83,0.0646
24.15,40.59,419.41,0.65,2.83,0.0646
24.17,40.59,419.41,0.65,2.83,0.0646
24.20,40.59,419.41,0.65,2.83,0.0646
24.23,40.59,419.41,0.65,2.83,0.0646
24.25,40.59,419.41,0.65,2.83,0.0646
24.28,40.59,419.41,0.65,2.83,0.0646
24.31,40.59,419.41,0.65,2.83,0.0646
24.33,40.59,419.41,0.65,2.83,0.0646
24.36,40.59,419.41,0.65,2.83,0.0646
24.38,40.59,419.41,0.65,2.83,0.0646
24.41,40.59,419.41,0.65,2.83,0.0646
24.44,40.59,419.41,0.65,2.83,0.0646
24.46,40.59,419.41,0.65,2.83,0.0646
24.49,40.59,419.41,0.65,2.83,0.0646
24.52,40.59,419.41,0.65,2.83,0.0646
24.54,40.59,419.41,0.65,2.83,0.0646
24.57,40.05,430.03,0.65,3.14,0.0708
24.60,40.05,430.03,0.65,3.14,0.0708
24.62,40.05,430.03,0.65,3.14,0.0708
24.65,40.05,430.03,0.65,3.14,0.0708
24.67,40.05,430.03,0.65,3.14,0.0708
24.70,40.05,430.03,0.65,3.14,0.0708
24.72,40.05,430.03,0.65,3.14,0.0708
24.75,40.05,430.03,0.65,3.14,0.0708
24.78,40.05,430.03,0.65,3.14,0.0708
24.80,40.05,430.03,0.65,3.14,0.0708
24.83,40.05,430.03,0.65,3.14,0.0708
24.85,40.05,430.03,0.65,3.14,0.0708
24.88,40.05,430.03,0.65,3.14,0.0708
24.91,40.05,430.03,0.65,3.14,0.0708
24.93,40.05,430.03,0.65,3.14,0.0708
24.96,40.05,430.03,0.65,3.14,0.0708
24.99,40.05,430.03,0.65,3.14,0.0708
25.01,40.05,430.03,0.65,3.14,0.0708
25.04,40.05,430.03,0.65,3.14,0.0708
25.07,40.05,430.03,0.65,3.14,0.0708
25.09,39.71,438.30,0.65,2.04,0.0705
25.12,39.71,438.30,0.65,2.04,0.0705
25.14,39.71,438.30,0.65,2.04,0.0705
25.17,39.71,438.30,0.65,2.04,0.0705
25.20,39.71,438.30,0.65,2.04,0.0705
25.23,39.71,438.30,0.65,2.04,0.0705
25.25,39.71,438.30,0.65,2.04,0.0705
25.28,39.71,438.30,0.65,2.04,0.0705
25.30,39.71,438.30,0.65,2.04,0.0705
25.33,39.71,438.30,0.65,2.04,0.0705
